ID,BARRIO,DISTRITO,ESTADO,LATITUD,LONGITUD,COD_POSTAL,FECHA_INSTALACION,coordenadasGPS,capacidadMax,cantidadJuegosPorTipo,estadoGlobalArea
7902175,BUENAVISTA,CARABANCHEL,OPERATIVO,40.36450978,-3.75633116,28054,2021-05-26,"[-3.75633116, 40.36450978]",11,"{'deportivas': 7, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
7908163,RIOS ROSAS,CHAMBERI,OPERATIVO,40.44621422,-3.69688191,28003,2021-06-18,"[-3.69688191, 40.44621422]",16,"{'deportivas': 3, 'mayores': 5, 'infantiles': 0}",BUENO
7927322,ANGELES,VILLAVERDE,OPERATIVO,40.36031165,-3.69982564,28041,2021-06-03,"[-3.69982564, 40.36031165]",16,"{'deportivas': 13, 'mayores': 0, 'infantiles': 0}",INSUFICIENTE
7928019,PALOMERAS BAJAS,PUENTE DE VALLECAS,OPERATIVO,40.39048543,-3.65483913,28038,2021-05-13,"[-3.65483913, 40.39048543]",19,"{'deportivas': 11, 'mayores': 2, 'infantiles': 0}",SUFICIENTE
7928053,SANTA EUGENIA,VILLA DE VALLECAS,OPERATIVO,40.38155205,-3.60936513,28031,2021-05-17,"[-3.60936513, 40.38155205]",27,"{'deportivas': 7, 'mayores': 0, 'infantiles': 0}",BUENO
7928425,VALDERRIVAS,VICALVARO,OPERATIVO,40.39703735,-3.60340535,28032,2021-05-06,"[-3.60340535, 40.39703735]",22,"{'deportivas': 11, 'mayores': 2, 'infantiles': 0}",BUENO
7943813,BUTARQUE,VILLAVERDE,OPERATIVO,40.35002528,-3.67960168,28021,2021-08-26,"[-3.67960168, 40.35002528]",30,"{'deportivas': 9, 'mayores': 0, 'infantiles': 0}",BUENO
8776080,VALVERDE,FUENCARRAL - EL PARDO,OPERATIVO,40.51081793,-3.66556671,28050,2021-10-27,"[-3.66556671, 40.51081793]",11,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
8785833,VENTAS,CIUDAD LINEAL,OPERATIVO,40.42327531,-3.65840837,28017,2022-02-15,"[-3.65840837, 40.42327531]",10,"{'deportivas': 4, 'mayores': 0, 'infantiles': 0}",BUENO
8799532,LA PAZ,FUENCARRAL - EL PARDO,OPERATIVO,40.48438525,-3.69882625,28034,2022-03-29,"[-3.69882625, 40.48438525]",14,"{'deportivas': 6, 'mayores': 0, 'infantiles': 1}",BUENO
8799543,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.369176,-3.62699579,28051,2022-03-29,"[-3.62699579, 40.369176]",11,"{'deportivas': 6, 'mayores': 0, 'infantiles': 0}",BUENO
8799549,ARAVACA,MONCLOA - ARAVACA,OPERATIVO,40.46183218,-3.77955288,28023,2022-04-05,"[-3.77955288, 40.46183218]",17,"{'deportivas': 13, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
5654059,CIUDAD UNIVERSITARIA,MONCLOA - ARAVACA,OPERATIVO,40.4603758,-3.7238839,28040,2009-12-29,"[-3.7238839, 40.4603758]",4,"{'deportivas': 0, 'mayores': 0, 'infantiles': 0}",BUENO
5107830,FONTARRON,MORATALAZ,OPERATIVO,40.40598909,-3.6557099,28030,2019-05-21,"[-3.6557099, 40.40598909]",21,"{'deportivas': 14, 'mayores': 0, 'infantiles': 1}",SUFICIENTE
52130,PALOMERAS SURESTE,PUENTE DE VALLECAS,OPERATIVO,40.38972279,-3.63367374,28038,2013-08-01,"[-3.63367374, 40.38972279]",21,"{'deportivas': 2, 'mayores': 1, 'infantiles': 0}",BUENO
52132,ENTREVIAS,PUENTE DE VALLECAS,OPERATIVO,40.37243371,-3.66891616,28053,2013-08-01,"[-3.66891616, 40.37243371]",20,"{'deportivas': 4, 'mayores': 0, 'infantiles': 0}",BUENO
52139,HORCAJO,MORATALAZ,OPERATIVO,40.41155987,-3.62863349,28030,2013-08-01,"[-3.62863349, 40.41155987]",20,"{'deportivas': 9, 'mayores': 0, 'infantiles': 0}",BUENO
5218552,ALMENARA,TETUAN,OPERATIVO,40.47053877,-3.69629293,28029,2019-12-17,"[-3.69629293, 40.47053877]",9,"{'deportivas': 2, 'mayores': 0, 'infantiles': 0}",BUENO
5219935,PIOVERA,HORTALEZA,OPERATIVO,40.45458025,-3.62875627,28043,2024-07-06,"[-3.62875627, 40.45458025]",8,"{'deportivas': 3, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
52211,BUTARQUE,VILLAVERDE,OPERATIVO,40.34370414,-3.67326171,28021,2004-01-01,"[-3.67326171, 40.34370414]",21,"{'deportivas': 14, 'mayores': 0, 'infantiles': 0}",BUENO
52213,ANGELES,VILLAVERDE,OPERATIVO,40.35703164,-3.70329952,28041,2015-04-05,"[-3.70329952, 40.35703164]",5,"{'deportivas': 1, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
52215,ANGELES,VILLAVERDE,OPERATIVO,40.36019421,-3.69947465,28041,2015-05-04,"[-3.69947465, 40.36019421]",16,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",BUENO
5799343,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.3758484,-3.62508251,28031,2020-02-21,"[-3.62508251, 40.3758484]",12,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
6905562,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.41167899,-3.60859138,28032,2020-04-23,"[-3.60859138, 40.41167899]",15,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
7107703,PUERTA DEL ANGEL,LATINA,OPERATIVO,40.40541547,-3.73651654,28011,2020-05-29,"[-3.73651654, 40.40541547]",12,"{'deportivas': 3, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
7126154,VALDEBERNARDO,VICALVARO,OPERATIVO,40.40461112,-3.62399573,28032,2020-06-30,"[-3.62399573, 40.40461112]",5,"{'deportivas': 2, 'mayores': 0, 'infantiles': 0}",INSUFICIENTE
8799551,HORCAJO,MORATALAZ,OPERATIVO,40.40439779,-3.63216356,28030,2022-04-05,"[-3.63216356, 40.40439779]",20,"{'deportivas': 12, 'mayores': 0, 'infantiles': 0}",BUENO
8799553,LOS ROSALES,VILLAVERDE,OPERATIVO,40.35256537,-3.69244671,28021,2022-04-05,"[-3.69244671, 40.35256537]",16,"{'deportivas': 10, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
8799600,ARCOS,SAN BLAS - CANILLEJAS,OPERATIVO,40.42542935,-3.61766192,28037,2022-04-05,"[-3.61766192, 40.42542935]",16,"{'deportivas': 13, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
8799606,ARAVACA,MONCLOA - ARAVACA,OPERATIVO,40.4455258,-3.78027596,28023,2022-03-25,"[-3.78027596, 40.4455258]",11,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",BUENO
8799632,ABRANTES,CARABANCHEL,OPERATIVO,40.38049707,-3.72245641,28025,2022-05-06,"[-3.72245641, 40.38049707]",13,"{'deportivas': 9, 'mayores': 0, 'infantiles': 0}",INSUFICIENTE
8799638,VALDEFUENTES,HORTALEZA,OPERATIVO,40.48815094,-3.64578252,28050,2022-04-04,"[-3.64578252, 40.48815094]",13,"{'deportivas': 10, 'mayores': 0, 'infantiles': 0}",BUENO
8799941,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.36390797,-3.60604479,28051,2022-03-30,"[-3.60604479, 40.36390797]",16,"{'deportivas': 9, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
8799950,EL SALVADOR,SAN BLAS - CANILLEJAS,OPERATIVO,40.44374215,-3.6237667,28027,2022-03-30,"[-3.6237667, 40.44374215]",19,"{'deportivas': 9, 'mayores': 0, 'infantiles': 0}",BUENO
8891609,ABRANTES,CARABANCHEL,OPERATIVO,40.37647793,-3.72625278,28025,2013-01-08,"[-3.72625278, 40.37647793]",17,"{'deportivas': 9, 'mayores': 0, 'infantiles': 7}",SUFICIENTE
8907324,ALUCHE,LATINA,OPERATIVO,40.39484895,-3.74900066,28047,2022-03-30,"[-3.74900066, 40.39484895]",17,"{'deportivas': 8, 'mayores': 0, 'infantiles': 0}",BUENO
8909085,ENTREVIAS,PUENTE DE VALLECAS,OPERATIVO,40.36973143,-3.66105055,28053,2022-07-22,"[-3.66105055, 40.36973143]",12,"{'deportivas': 5, 'mayores': 6, 'infantiles': 6}",BUENO
8909095,ALAMEDA DE OSUNA,BARAJAS,OPERATIVO,40.45943874,-3.58500293,28042,2022-06-24,"[-3.58500293, 40.45943874]",7,"{'deportivas': 4, 'mayores': 0, 'infantiles': 0}",BUENO
8914014,MARROQUINA,MORATALAZ,OPERATIVO,40.41288127,-3.6298342,28030,2024-02-25,"[-3.6298342, 40.41288127]",7,"{'deportivas': 2, 'mayores': 0, 'infantiles': 0}",BUENO
8914016,MARROQUINA,MORATALAZ,OPERATIVO,40.41320213,-3.62982635,28030,2024-03-14,"[-3.62982635, 40.41320213]",4,"{'deportivas': 2, 'mayores': 0, 'infantiles': 0}",BUENO
9046350,ZOFIO,USERA,OPERATIVO,40.37532619,-3.71540101,28026,2022-10-31,"[-3.71540101, 40.37532619]",15,"{'deportivas': 6, 'mayores': 6, 'infantiles': 0}",BUENO
9046352,ZOFIO,USERA,OPERATIVO,40.38435658,-3.71497719,28026,2022-05-10,"[-3.71497719, 40.38435658]",13,"{'deportivas': 5, 'mayores': 5, 'infantiles': 0}",BUENO
9049643,DELICIAS,ARGANZUELA,OPERATIVO,40.39804102,-3.69277652,28045,2022-08-01,"[-3.69277652, 40.39804102]",15,"{'deportivas': 6, 'mayores': 0, 'infantiles': 0}",INSUFICIENTE
9049653,PALOMERAS BAJAS,PUENTE DE VALLECAS,OPERATIVO,40.38414378,-3.66134608,28018,2022-11-22,"[-3.66134608, 40.38414378]",19,"{'deportivas': 9, 'mayores': 11, 'infantiles': 0}",SUFICIENTE
9049658,CANILLAS,HORTALEZA,OPERATIVO,40.46364858,-3.64205141,28043,2022-11-22,"[-3.64205141, 40.46364858]",16,"{'deportivas': 8, 'mayores': 2, 'infantiles': 0}",BUENO
9177985,ABRANTES,CARABANCHEL,OPERATIVO,40.38158642,-3.72025876,28025,2021-05-31,"[-3.72025876, 40.38158642]",16,"{'deportivas': 15, 'mayores': 0, 'infantiles': 0}",BUENO
9180738,SAN DIEGO,PUENTE DE VALLECAS,OPERATIVO,40.38915161,-3.66707163,28053,2023-01-05,"[-3.66707163, 40.38915161]",13,"{'deportivas': 4, 'mayores': 2, 'infantiles': 4}",BUENO
9187084,ALUCHE,LATINA,OPERATIVO,40.39141998,-3.75989621,28024,2023-02-13,"[-3.75989621, 40.39141998]",19,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
9187543,CASCO HISTORICO DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37503897,-3.62538983,28031,2023-02-22,"[-3.62538983, 40.37503897]",13,"{'deportivas': 2, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
9237040,PUERTA BONITA,CARABANCHEL,OPERATIVO,40.37562813,-3.73516535,28025,2023-03-31,"[-3.73516535, 40.37562813]",15,"{'deportivas': 7, 'mayores': 0, 'infantiles': 3}",SUFICIENTE
9243145,ORCASUR,USERA,OPERATIVO,40.36818047,-3.69607375,28041,2022-08-18,"[-3.69607375, 40.36818047]",12,"{'deportivas': 6, 'mayores': 0, 'infantiles': 1}",BUENO
9261936,ACACIAS,ARGANZUELA,OPERATIVO,40.4058792,-3.70941425,28005,2023-05-17,"[-3.70941425, 40.4058792]",19,"{'deportivas': 2, 'mayores': 6, 'infantiles': 0}",SUFICIENTE
9269361,EL PARDO,FUENCARRAL - EL PARDO,OPERATIVO,40.51629189,-3.77271935,28048,2023-06-09,"[-3.77271935, 40.51629189]",17,"{'deportivas': 2, 'mayores': 0, 'infantiles': 4}",SUFICIENTE
9272789,ALMENDRALES,USERA,OPERATIVO,40.38207656,-3.69859045,28026,2021-04-16,"[-3.69859045, 40.38207656]",5,"{'deportivas': 6, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
9292077,ATOCHA,ARGANZUELA,OPERATIVO,40.39569564,-3.67929399,28045,2023-07-21,"[-3.67929399, 40.39569564]",11,"{'deportivas': 4, 'mayores': 0, 'infantiles': 0}",BUENO
9294001,BUENAVISTA,CARABANCHEL,OPERATIVO,40.37490596,-3.75957144,28044,2023-01-08,"[-3.75957144, 40.37490596]",17,"{'deportivas': 6, 'mayores': 0, 'infantiles': 0}",BUENO
9295425,ALMENDRALES,USERA,OPERATIVO,40.38052723,-3.70224747,28026,2023-06-23,"[-3.70224747, 40.38052723]",14,"{'deportivas': 5, 'mayores': 8, 'infantiles': 0}",SUFICIENTE
9396658,VENTAS,CIUDAD LINEAL,OPERATIVO,40.42600489,-3.64974271,28017,2023-09-15,"[-3.64974271, 40.42600489]",9,"{'deportivas': 3, 'mayores': 0, 'infantiles': 5}",BUENO
9397076,ENTREVIAS,PUENTE DE VALLECAS,OPERATIVO,40.3814347,-3.67664313,28053,2023-11-28,"[-3.67664313, 40.3814347]",16,"{'deportivas': 6, 'mayores': 4, 'infantiles': 0}",SUFICIENTE
9403205,PEÑAGRANDE,FUENCARRAL - EL PARDO,OPERATIVO,40.48639329,-3.7326279,28049,2024-02-14,"[-3.7326279, 40.48639329]",16,"{'deportivas': 6, 'mayores': 0, 'infantiles': 0}",BUENO
9438374,PILAR,FUENCARRAL - EL PARDO,OPERATIVO,40.48143113,-3.70832011,28034,2024-03-26,"[-3.70832011, 40.48143113]",21,"{'deportivas': 9, 'mayores': 0, 'infantiles': 0}",BUENO
9492866,HISPANOAMERICA,CHAMARTIN,OPERATIVO,40.45592039,-3.67470037,28016,2024-03-07,"[-3.67470037, 40.45592039]",4,"{'deportivas': 1, 'mayores': 2, 'infantiles': 0}",SUFICIENTE
9494172,VALDEACEDERAS,TETUAN,OPERATIVO,40.46514275,-3.70841793,28039,2024-03-19,"[-3.70841793, 40.46514275]",13,"{'deportivas': 6, 'mayores': 4, 'infantiles': 0}",INSUFICIENTE
9536964,MOSCARDO,USERA,OPERATIVO,40.39178324,-3.70552534,28026,2024-01-31,"[-3.70552534, 40.39178324]",17,"{'deportivas': 5, 'mayores': 4, 'infantiles': 0}",INSUFICIENTE
7126508,EL CAÑAVERAL,VICALVARO,OPERATIVO,40.39699538,-3.55437428,28052,2020-06-24,"[-3.55437428, 40.39699538]",10,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",BUENO
7143517,VALVERDE,FUENCARRAL - EL PARDO,OPERATIVO,40.5101395,-3.67275228,28050,2020-09-10,"[-3.67275228, 40.5101395]",15,"{'deportivas': 7, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
7144275,CASCO HISTORICO DE VICALVARO,VICALVARO,OPERATIVO,40.4084066,-3.59128513,28032,2020-09-17,"[-3.59128513, 40.4084066]",14,"{'deportivas': 7, 'mayores': 0, 'infantiles': 0}",BUENO
7162223,UNIVERSIDAD,CENTRO,OPERATIVO,40.42112462,-3.7048779,28004,2019-02-13,"[-3.7048779, 40.42112462]",15,"{'deportivas': 4, 'mayores': 0, 'infantiles': 0}",BUENO
7247845,ENTREVIAS,PUENTE DE VALLECAS,OPERATIVO,40.37911875,-3.67950621,28053,2020-11-20,"[-3.67950621, 40.37911875]",20,"{'deportivas': 7, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
7248182,MOSCARDO,USERA,OPERATIVO,40.39092161,-3.70462132,28026,2020-11-17,"[-3.70462132, 40.39092161]",24,"{'deportivas': 6, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
7362864,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,VILLAVERDE,OPERATIVO,40.33477528,-3.70002633,28021,2020-11-17,"[-3.70002633, 40.33477528]",19,"{'deportivas': 8, 'mayores': 0, 'infantiles': 0}",BUENO
7764194,VINATEROS,MORATALAZ,OPERATIVO,40.40271377,-3.63550512,28030,2004-01-01,"[-3.63550512, 40.40271377]",17,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
7802464,ORCASUR,USERA,OPERATIVO,40.36909205,-3.69796241,28041,2021-02-03,"[-3.69796241, 40.36909205]",12,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",BUENO
7835585,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.36896344,-3.60655514,28051,2021-03-17,"[-3.60655514, 40.36896344]",10,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",BUENO
7838836,NUMANCIA,PUENTE DE VALLECAS,OPERATIVO,40.39673583,-3.65491983,28038,2021-03-23,"[-3.65491983, 40.39673583]",11,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",BUENO
7840405,PALOMERAS BAJAS,PUENTE DE VALLECAS,OPERATIVO,40.39080186,-3.65452996,28038,2021-03-25,"[-3.65452996, 40.39080186]",14,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
7841427,ARAVACA,MONCLOA - ARAVACA,OPERATIVO,40.45333891,-3.77607217,28023,2021-03-22,"[-3.77607217, 40.45333891]",18,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
7861595,BUENAVISTA,CARABANCHEL,OPERATIVO,40.37601941,-3.75639065,28044,2021-05-06,"[-3.75639065, 40.37601941]",12,"{'deportivas': 9, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
7862436,AGUILAS,LATINA,OPERATIVO,40.38510407,-3.76585071,28044,2021-04-22,"[-3.76585071, 40.38510407]",16,"{'deportivas': 7, 'mayores': 0, 'infantiles': 0}",BUENO
7886327,GUINDALERA,SALAMANCA,OPERATIVO,40.43035473,-3.66958359,28028,2021-05-06,"[-3.66958359, 40.43035473]",20,"{'deportivas': 8, 'mayores': 0, 'infantiles': 0}",BUENO
7889423,LEGAZPI,ARGANZUELA,OPERATIVO,40.38698525,-3.68358387,28005,2021-05-12,"[-3.68358387, 40.38698525]",21,"{'deportivas': 15, 'mayores': 2, 'infantiles': 0}",BUENO
7902152,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37677015,-3.60683713,28051,2021-05-19,"[-3.60683713, 40.37677015]",12,"{'deportivas': 8, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
7903120,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,VILLAVERDE,OPERATIVO,40.34415764,-3.70520667,28021,2021-04-28,"[-3.70520667, 40.34415764]",9,"{'deportivas': 6, 'mayores': 0, 'infantiles': 0}",BUENO
7927289,PRADOLONGO,USERA,OPERATIVO,40.37228242,-3.7050413,28041,2021-05-14,"[-3.7050413, 40.37228242]",18,"{'deportivas': 14, 'mayores': 1, 'infantiles': 0}",BUENO
7928004,PALOMERAS SURESTE,PUENTE DE VALLECAS,OPERATIVO,40.38941841,-3.63385444,28038,2021-05-13,"[-3.63385444, 40.38941841]",21,"{'deportivas': 9, 'mayores': 1, 'infantiles': 0}",SUFICIENTE
7928031,VINATEROS,MORATALAZ,OPERATIVO,40.40283979,-3.6415385,28030,2021-05-14,"[-3.6415385, 40.40283979]",28,"{'deportivas': 13, 'mayores': 0, 'infantiles': 0}",BUENO
7928069,VALDEBERNARDO,VICALVARO,OPERATIVO,40.39789086,-3.62374261,28032,2021-04-26,"[-3.62374261, 40.39789086]",21,"{'deportivas': 13, 'mayores': 0, 'infantiles': 0}",BUENO
7930170,NUMANCIA,PUENTE DE VALLECAS,OPERATIVO,40.40538024,-3.65935568,28038,2021-07-30,"[-3.65935568, 40.40538024]",4,"{'deportivas': 1, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
8775331,LEGAZPI,ARGANZUELA,OPERATIVO,40.38984452,-3.6872629,28045,2022-01-19,"[-3.6872629, 40.38984452]",21,"{'deportivas': 6, 'mayores': 0, 'infantiles': 0}",INSUFICIENTE
8781256,PALOMERAS BAJAS,PUENTE DE VALLECAS,OPERATIVO,40.39078808,-3.65947829,28053,2022-03-24,"[-3.65947829, 40.39078808]",14,"{'deportivas': 8, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
8799531,PALOMERAS BAJAS,PUENTE DE VALLECAS,OPERATIVO,40.37770421,-3.65887477,28018,2022-03-29,"[-3.65887477, 40.37770421]",16,"{'deportivas': 6, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
8799540,APOSTOL SANTIAGO,HORTALEZA,OPERATIVO,40.47774389,-3.66085543,28033,2022-03-29,"[-3.66085543, 40.47774389]",12,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",BUENO
8799547,ROSAS,SAN BLAS - CANILLEJAS,OPERATIVO,40.4203498,-3.60998095,28022,2022-03-29,"[-3.60998095, 40.4203498]",18,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",BUENO
8799550,ZOFIO,USERA,OPERATIVO,40.38407636,-3.71184073,28026,2022-04-05,"[-3.71184073, 40.38407636]",25,"{'deportivas': 13, 'mayores': 3, 'infantiles': 0}",BUENO
8799552,VENTAS,CIUDAD LINEAL,OPERATIVO,40.4212849,-3.65666555,28017,2022-04-05,"[-3.65666555, 40.4212849]",17,"{'deportivas': 13, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
8799554,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.36984648,-3.61676002,28031,2022-04-05,"[-3.61676002, 40.36984648]",24,"{'deportivas': 14, 'mayores': 0, 'infantiles': 0}",BUENO
8799601,TIMON,BARAJAS,OPERATIVO,40.47424742,-3.59564167,28042,2022-04-05,"[-3.59564167, 40.47424742]",24,"{'deportivas': 13, 'mayores': 0, 'infantiles': 0}",BUENO
8799607,MOSCARDO,USERA,OPERATIVO,40.38922602,-3.71124649,28026,2022-05-06,"[-3.71124649, 40.38922602]",20,"{'deportivas': 5, 'mayores': 1, 'infantiles': 0}",BUENO
8799633,ABRANTES,CARABANCHEL,OPERATIVO,40.3761899,-3.72186822,28025,2022-04-30,"[-3.72186822, 40.3761899]",16,"{'deportivas': 11, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
8799648,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,VILLAVERDE,OPERATIVO,40.3471598,-3.71758355,28021,2022-03-30,"[-3.71758355, 40.3471598]",20,"{'deportivas': 14, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
8799942,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37175259,-3.61401971,28051,2022-03-30,"[-3.61401971, 40.37175259]",13,"{'deportivas': 7, 'mayores': 0, 'infantiles': 0}",BUENO
8891581,FUENTELARREINA,FUENCARRAL - EL PARDO,OPERATIVO,40.47954586,-3.73865614,28035,2022-03-30,"[-3.73865614, 40.47954586]",12,"{'deportivas': 9, 'mayores': 0, 'infantiles': 0}",BUENO
8907322,ARAVACA,MONCLOA - ARAVACA,OPERATIVO,40.45761128,-3.78612288,28023,2022-05-04,"[-3.78612288, 40.45761128]",11,"{'deportivas': 2, 'mayores': 1, 'infantiles': 15}",SUFICIENTE
8909081,LUCERO,LATINA,OPERATIVO,40.39908912,-3.75727899,28011,2022-03-29,"[-3.75727899, 40.39908912]",15,"{'deportivas': 6, 'mayores': 0, 'infantiles': 0}",BUENO
8909088,ENTREVIAS,PUENTE DE VALLECAS,OPERATIVO,40.36905273,-3.65984947,28053,2022-07-22,"[-3.65984947, 40.36905273]",16,"{'deportivas': 9, 'mayores': 3, 'infantiles': 0}",BUENO
8914013,MARROQUINA,MORATALAZ,OPERATIVO,40.4126094,-3.62928395,28030,2023-11-09,"[-3.62928395, 40.4126094]",9,"{'deportivas': 5, 'mayores': 0, 'infantiles': 0}",BUENO
8914015,MARROQUINA,MORATALAZ,OPERATIVO,40.41299032,-3.63009192,28030,2023-12-06,"[-3.63009192, 40.41299032]",9,"{'deportivas': 2, 'mayores': 0, 'infantiles': 0}",BUENO
9046339,FUENTELARREINA,FUENCARRAL - EL PARDO,OPERATIVO,40.48315524,-3.737093,28035,2022-08-02,"[-3.737093, 40.48315524]",25,"{'deportivas': 10, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
9046351,ZOFIO,USERA,OPERATIVO,40.37524339,-3.71533245,28026,2022-10-31,"[-3.71533245, 40.37524339]",11,"{'deportivas': 4, 'mayores': 0, 'infantiles': 0}",BUENO
9046724,SANTA EUGENIA,VILLA DE VALLECAS,OPERATIVO,40.37925036,-3.61160954,28031,2022-07-22,"[-3.61160954, 40.37925036]",16,"{'deportivas': 4, 'mayores': 1, 'infantiles': 0}",BUENO
9049652,PALOMERAS BAJAS,PUENTE DE VALLECAS,OPERATIVO,40.37829491,-3.66129582,28018,2022-01-22,"[-3.66129582, 40.37829491]",18,"{'deportivas': 10, 'mayores': 2, 'infantiles': 0}",BUENO
9049654,PALOMERAS BAJAS,PUENTE DE VALLECAS,OPERATIVO,40.39077732,-3.65923741,28053,2022-11-22,"[-3.65923741, 40.39077732]",24,"{'deportivas': 11, 'mayores': 2, 'infantiles': 0}",SUFICIENTE
9160067,BUTARQUE,VILLAVERDE,OPERATIVO,40.35284122,-3.67912786,28021,2023-01-02,"[-3.67912786, 40.35284122]",10,"{'deportivas': 4, 'mayores': 0, 'infantiles': 0}",BUENO
9179375,AGUILAS,LATINA,OPERATIVO,40.37320069,-3.76358251,28044,2023-01-05,"[-3.76358251, 40.37320069]",14,"{'deportivas': 9, 'mayores': 8, 'infantiles': 7}",BUENO
9181989,BELLAS VISTAS,TETUAN,OPERATIVO,40.45140945,-3.71082144,28039,2023-02-09,"[-3.71082144, 40.45140945]",22,"{'deportivas': 6, 'mayores': 4, 'infantiles': 0}",SUFICIENTE
9187536,CASCO HISTORICO DE VALLECAS,VILLA DE VALLECAS,OPERATIVO,40.37482584,-3.62564169,28031,2023-02-20,"[-3.62564169, 40.37482584]",8,"{'deportivas': 3, 'mayores': 0, 'infantiles': 0}",SUFICIENTE
9235167,CUATRO CAMINOS,TETUAN,OPERATIVO,40.45269273,-3.69531355,28020,2023-03-08,"[-3.69531355, 40.45269273]",13,"{'deportivas': 6, 'mayores': 0, 'infantiles': 9}",INSUFICIENTE
9237483,ORCASUR,USERA,OPERATIVO,40.36851152,-3.69583208,28041,2022-08-19,"[-3.69583208, 40.36851152]",19,"{'deportivas': 7, 'mayores': 0, 'infantiles': 5}",SUFICIENTE
9259976,NUMANCIA,PUENTE DE VALLECAS,OPERATIVO,40.40460636,-3.65828004,28038,2023-06-09,"[-3.65828004, 40.40460636]",12,"{'deportivas': 3, 'mayores': 6, 'infantiles': 0}",SUFICIENTE
9263613,PALACIO,CENTRO,OPERATIVO,40.41540448,-3.71948878,28005,2022-12-16,"[-3.71948878, 40.41540448]",23,"{'deportivas': 7, 'mayores': 0, 'infantiles': 0}",BUENO
9271963,ALUCHE,LATINA,OPERATIVO,40.393375,-3.76587435,28024,2023-06-22,"[-3.76587435, 40.393375]",9,"{'deportivas': 3, 'mayores': 2, 'infantiles': 0}",INSUFICIENTE
9277882,VENTAS,CIUDAD LINEAL,OPERATIVO,40.43029445,-3.65617831,28017,2023-06-28,"[-3.65617831, 40.43029445]",21,"{'deportivas': 11, 'mayores': 2, 'infantiles': 0}",INSUFICIENTE
9293991,AGUILAS,LATINA,OPERATIVO,40.37485051,-3.76017595,28044,2023-01-08,"[-3.76017595, 40.37485051]",12,"{'deportivas': 3, 'mayores': 0, 'infantiles': 0}",BUENO
9294501,ORCASUR,USERA,OPERATIVO,40.37346697,-3.70061444,28041,2023-07-31,"[-3.70061444, 40.37346697]",16,"{'deportivas': 5, 'mayores': 6, 'infantiles': 6}",BUENO
