ID,ESTADO,FECHA_INSTALACION,MODELO,tipo_juego,ACCESIBLE,indicadorExposicion,ultimaFechaMantenimiento,desgasteAcumulado,AreaRecreativaID
58424,OPERATIVO,2006-06-16,Balancin en Area Infantil,infantiles,False,medio,2024-12-06,2700,17033
58461,OPERATIVO,2004-12-14,gato,infantiles,True,medio,2024-10-06,1600,17054
58486,OPERATIVO,2006-12-11,PERRO,infantiles,True,bajo,2023-11-17,1000,17068
58109,OPERATIVO,2005-11-17,MOTO,infantiles,False,bajo,Ausente,900,16833
58156,OPERATIVO,2009-02-10,OVEJA,infantiles,True,alto,Ausente,4200,16859
58161,OPERATIVO,2010-04-14,PERRO,infantiles,False,bajo,2023-10-19,600,16864
58176,OPERATIVO,2007-12-02,OVNI,infantiles,Desconocido,alto,2024-01-17,500,16870
58179,OPERATIVO,2006-12-12,GALLO,infantiles,True,alto,2024-09-13,2000,16871
58180,OPERATIVO,2004-09-13,TORTUGA,infantiles,True,bajo,2023-11-04,200,16872
58186,OPERATIVO,2005-12-19,CABALLO,infantiles,True,alto,2024-06-10,2800,16873
58195,OPERATIVO,2006-04-18,Balancin en Area Infantil,infantiles,False,alto,Ausente,2100,16879
58200,OPERATIVO,2005-05-25,PERRO,infantiles,False,alto,2024-08-19,300,16882
58219,OPERATIVO,2018-02-01,VAIVEN,infantiles,False,alto,Ausente,3000,16893
58230,OPERATIVO,2004-09-13,MOTO,infantiles,True,bajo,Ausente,300,16899
58489,OPERATIVO,2007-04-11,TORTUGA,infantiles,True,medio,Ausente,2600,17069
58793,OPERATIVO,2005-10-02,Balancin en Area Infantil,infantiles,False,medio,Ausente,1000,17284
58560,OPERATIVO,2007-02-15,AVION,infantiles,True,bajo,2024-07-26,-100,17114
22249,OPERATIVO,2005-01-01,ELEFANTE,infantiles,True,bajo,2024-03-29,900,17644
22306,OPERATIVO,2011-02-06,JIRAFA,infantiles,False,medio,Ausente,2000,17822
22316,OPERATIVO,2011-02-06,ACERO,infantiles,Desconocido,bajo,Ausente,1100,17849
22325,OPERATIVO,2011-02-06,ELEFANTE,infantiles,True,bajo,Ausente,300,17868
22336,OPERATIVO,2004-01-01,JMC-04,infantiles,False,bajo,2023-12-14,800,17898
22174,OPERATIVO,2007-01-03,CAMALEON,infantiles,True,bajo,Ausente,1400,17325
22189,OPERATIVO,2007-03-01,ELEFANTE,infantiles,True,bajo,2024-09-10,200,17362
22196,OPERATIVO,2007-04-10,ELEFANTE,infantiles,False,medio,2024-05-23,100,17394
22197,OPERATIVO,2007-04-26,0807 · GUSANO,infantiles,False,alto,2023-12-18,1100,17397
22212,OPERATIVO,2004-01-01,PLASTICO,infantiles,False,medio,2024-08-03,200,17467
22438,OPERATIVO,2009-12-14,ELEFANTE,infantiles,False,bajo,2024-10-09,1300,18257
22450,OPERATIVO,2007-01-01,ACERO,infantiles,False,medio,Ausente,400,18286
22387,OPERATIVO,2005-01-01,0821 · LA GUARIDA DEL CASTOR,infantiles,False,bajo,2024-08-25,1200,18056
22397,OPERATIVO,2005-01-01,1036 · ELEFANTE,infantiles,True,medio,2024-07-15,1700,18091
22505,OPERATIVO,2009-09-17,JMC-490,infantiles,True,bajo,2024-09-03,900,18390
22509,OPERATIVO,2011-02-06,ACERO,infantiles,False,bajo,2024-05-11,0,18408
22521,OPERATIVO,2008-01-01,0807 · GUSANO,infantiles,True,alto,2023-10-30,2300,18431
22538,OPERATIVO,2007-01-01,Tobogan Autoportante en Area Infantil,infantiles,False,medio,2024-03-29,600,18467
22545,OPERATIVO,2006-01-01,1080 · JMC-490,infantiles,True,medio,2024-03-23,2600,18488
22580,OPERATIVO,2006-01-01,1080 · JMC-490,infantiles,False,medio,2023-01-12,1300,18563
23293,OPERATIVO,2004-12-14,Muelle en Area Infantil,infantiles,True,medio,2024-06-07,900,17060
24713,OPERATIVO,2004-01-01,0222 · GALLO,infantiles,True,bajo,2024-11-08,0,17939
24785,OPERATIVO,2003-01-01,1120 · MOTO,infantiles,False,medio,Ausente,400,17982
24807,OPERATIVO,2008-01-01,0507 · OVNI,infantiles,True,medio,2024-02-15,2100,17994
24869,OPERATIVO,2005-01-01,0409 · LEON,infantiles,False,bajo,2024-05-24,900,18029
24746,OPERATIVO,2001-01-01,0593 · PATO,infantiles,True,bajo,2024-08-16,200,17957
24751,OPERATIVO,2001-01-01,1120 · MOTO,infantiles,True,alto,2024-03-02,2500,17961
25201,OPERATIVO,2003-01-01,PERRO,infantiles,False,alto,Ausente,3900,18233
25311,OPERATIVO,2008-10-03,0727 · TRACTOR,infantiles,False,medio,2023-12-26,500,18299
25545,OPERATIVO,2009-01-01,0032 · AVION,infantiles,True,medio,2024-08-05,2900,18434
25553,OPERATIVO,2006-01-01,1030 · DOBLE,infantiles,True,alto,2024-09-18,1400,18438
25577,OPERATIVO,2006-01-01,0073 · BARCO,infantiles,True,alto,2024-05-16,2800,18455
24898,OPERATIVO,2002-01-01,0892 · EL GALLO BROMISTA,infantiles,False,bajo,Ausente,800,18046
24917,OPERATIVO,2004-01-01,1171 · EL MAMUT,infantiles,True,medio,Ausente,600,18059
24922,OPERATIVO,2006-01-01,1120 · MOTO,infantiles,True,medio,2024-06-15,2000,18062
24952,OPERATIVO,2004-01-01,0726 · TORTUGA,infantiles,False,bajo,Ausente,800,18081
24960,OPERATIVO,2000-01-01,0644 · PONY,infantiles,False,medio,2024-12-03,2600,18088
24986,OPERATIVO,2005-01-01,0641 · POLLO,infantiles,False,alto,2023-11-12,800,18105
24997,OPERATIVO,2004-01-01,0922 · SERPIENTE,infantiles,False,bajo,Ausente,200,18110
25007,OPERATIVO,2004-01-01,1120 · MOTO,infantiles,False,medio,2024-03-12,700,18115
25009,OPERATIVO,2004-01-01,0819 · WOOBY,infantiles,False,bajo,2024-03-24,300,18116
25014,OPERATIVO,2006-01-01,0894 · EXCAVADORA,infantiles,False,alto,2024-05-12,2600,18118
25615,OPERATIVO,2005-01-01,0641 · POLLO,infantiles,True,alto,2024-05-16,2600,18475
25627,OPERATIVO,2004-01-01,0222 · GALLO,infantiles,False,bajo,2024-05-23,800,18483
25646,OPERATIVO,2008-01-01,0507 · OVNI,infantiles,True,medio,2024-06-27,2500,18493
25651,OPERATIVO,2004-01-01,1120 · MOTO,infantiles,Desconocido,bajo,2024-05-01,1200,18495
25661,OPERATIVO,2006-01-01,1120 · MOTO,infantiles,Desconocido,medio,2024-04-27,1200,18501
25674,OPERATIVO,2007-01-01,0048 · CABALLO,infantiles,False,bajo,2024-07-19,500,18507
25702,OPERATIVO,2009-01-01,0610 · PERROS NO,infantiles,True,medio,2024-07-19,2300,18523
25715,OPERATIVO,2009-01-01,0048 · CABALLO,infantiles,False,alto,Ausente,3600,18529
25078,OPERATIVO,2004-01-01,MC-04 · PERRITO,infantiles,False,bajo,Ausente,800,18156
25775,OPERATIVO,2007-01-01,0507 · OVNI,infantiles,False,bajo,Ausente,200,18568
25782,OPERATIVO,2007-01-01,1126 · PERRO,infantiles,False,medio,Ausente,1800,18572
25840,OPERATIVO,2004-01-01,0019 · AMBULANCIA,infantiles,True,medio,2023-12-08,1100,18611
25860,OPERATIVO,2006-01-01,1038 · ERIZO,infantiles,False,medio,2024-03-06,1200,18628
25875,OPERATIVO,2009-01-01,MOTO,infantiles,True,alto,2024-07-18,1800,18638
32512,OPERATIVO,2007-06-28,Multijuego en Area Infantil,infantiles,True,alto,2024-06-24,700,16682
32538,OPERATIVO,2006-01-11,Multijuego en Area Infantil,infantiles,True,alto,Ausente,3900,16715
32543,OPERATIVO,2005-12-22,Multijuego en Area Infantil,infantiles,True,alto,Ausente,1800,16717
32553,OPERATIVO,2004-09-13,Multijuego en Area Infantil,infantiles,False,bajo,2024-08-05,1200,16728
32573,OPERATIVO,2004-09-13,Multijuego en Area Infantil,infantiles,True,medio,2024-01-02,2100,16747
32642,OPERATIVO,2006-09-20,JMC-903,infantiles,False,medio,Ausente,2600,16821
32933,OPERATIVO,2007-04-10,Carrusel en Area Infantil,infantiles,False,bajo,Ausente,200,17127
32955,OPERATIVO,2007-04-04,Multijuego en Area Infantil,infantiles,False,medio,2024-09-26,900,17151
32956,OPERATIVO,2007-04-04,Multijuego en Area Infantil,infantiles,True,medio,Ausente,1400,17152
32973,OPERATIVO,2009-03-24,1163 · SENEGAL,infantiles,False,bajo,2024-07-26,1100,17178
32983,OPERATIVO,2006-01-19,0352 · JMC-904,infantiles,True,bajo,2024-04-21,-200,17195
33000,OPERATIVO,2007-02-15,Multijuego en Area Infantil,infantiles,True,bajo,2024-10-02,0,17217
33043,OPERATIVO,2005-12-01,Multijuego en Area Infantil,infantiles,True,alto,Ausente,2700,17242
33086,OPERATIVO,2024-03-21,Multijuego en Area Infantil,infantiles,False,alto,2024-08-07,3100,17290
32678,OPERATIVO,2006-11-13,0007 · 2 TORRES,infantiles,False,bajo,Ausente,300,16853
32686,OPERATIVO,2008-09-18,0797 · SAUCE,infantiles,True,medio,2023-11-17,300,16862
32692,OPERATIVO,2010-04-14,1086 · FLYING BATS,infantiles,False,bajo,2024-05-11,200,16864
32702,OPERATIVO,2005-10-20,0332 · JMC-11,infantiles,False,bajo,Ausente,400,16885
33094,OPERATIVO,2009-05-20,HALLY,infantiles,True,alto,Ausente,1500,17303
32768,OPERATIVO,2007-06-04,120338M,infantiles,True,medio,Ausente,2200,16967
32808,OPERATIVO,2004-09-13,Multijuego en Area Infantil,infantiles,False,alto,2024-09-22,3800,17020
32818,OPERATIVO,2009-04-01,1141 · TIXTON,infantiles,False,bajo,2024-01-11,0,17033
32868,OPERATIVO,2007-02-14,Multijuego en Area Infantil,infantiles,True,bajo,Ausente,800,17075
32886,OPERATIVO,2006-04-20,Multijuego en Area Infantil,infantiles,False,bajo,Ausente,200,17087
32911,OPERATIVO,2007-02-15,0714 · TOBOGAN,infantiles,False,bajo,2023-12-24,300,17106
33635,OPERATIVO,2004-01-01,Multijuego en Area Infantil,infantiles,Desconocido,alto,Ausente,3000,17915
33657,OPERATIVO,2009-01-01,Multijuego en Area Infantil,infantiles,True,medio,2024-03-13,2000,17938
33660,OPERATIVO,2004-01-01,0721 · TORRE,infantiles,True,alto,Ausente,3900,17939
33129,OPERATIVO,2007-01-22,Multijuego en Area Infantil,infantiles,False,medio,Ausente,1600,17338
33137,OPERATIVO,2005-06-22,Multijuego en Area Infantil,infantiles,False,medio,Ausente,1200,17351
33192,OPERATIVO,2003-01-01,1 TORRE,infantiles,False,medio,2024-07-21,300,17414
33671,OPERATIVO,2004-01-01,Multijuego en Area Infantil,infantiles,False,medio,2024-08-29,900,17952
33707,OPERATIVO,2007-01-01,Multijuego en Area Infantil,infantiles,False,alto,2024-09-26,3400,17985
33708,OPERATIVO,2011-01-01,Balancin en Area Infantil,infantiles,True,medio,2024-06-06,1900,17986
33726,OPERATIVO,2007-01-01,JMC-04,infantiles,True,alto,2024-08-19,500,18001
33743,OPERATIVO,2009-01-01,1050 · J3361,infantiles,True,medio,Ausente,1200,18023
33286,OPERATIVO,2003-01-01,ESCALADA,infantiles,True,medio,Ausente,2400,17521
33304,OPERATIVO,2004-01-01,JMC-09,infantiles,False,bajo,2024-07-30,1300,17541
33307,OPERATIVO,2004-01-01,JMC-16,infantiles,False,bajo,2024-07-26,600,17545
33312,OPERATIVO,2006-01-01,Multijuego en Area Infantil,infantiles,False,medio,Ausente,1000,17550
33786,OPERATIVO,2004-01-01,Multijuego en Area Infantil,infantiles,False,medio,Ausente,1200,18082
33788,OPERATIVO,2000-01-01,0811 · PEQUEÑA AVENTURA,infantiles,True,bajo,2024-02-17,200,18085
33800,OPERATIVO,2005-01-01,Multijuego en Area Infantil,infantiles,Desconocido,alto,2024-04-22,1700,18097
33836,OPERATIVO,2003-01-01,0946 · SEXTUS,infantiles,False,bajo,2024-07-25,1000,18135
33840,OPERATIVO,2004-01-01,0944 · ARCTURUS,infantiles,Desconocido,alto,Ausente,2100,18139
33384,OPERATIVO,2007-01-01,COHETE,infantiles,True,medio,Ausente,2400,17629
33387,OPERATIVO,2007-01-01,PLATAFORMA,infantiles,False,medio,2024-07-28,1100,17632
33407,OPERATIVO,2011-02-07,4 TORRES,infantiles,False,medio,2024-06-26,1800,17648
33460,OPERATIVO,2007-02-08,1 TORRE - MURO RED,infantiles,False,bajo,Ausente,1200,17707
33464,OPERATIVO,2007-08-02,PASARELA,infantiles,True,bajo,Ausente,100,17711
33470,OPERATIVO,2012-01-01,PASARELA,infantiles,True,bajo,2023-11-05,1200,17721
33867,OPERATIVO,2006-01-01,Multijuego en Area Infantil,infantiles,False,bajo,Ausente,200,18167
33868,OPERATIVO,2010-01-01,Multijuego en Area Infantil,infantiles,True,bajo,Ausente,100,18169
33880,OPERATIVO,2006-01-01,2 TORRES-MURO RED,infantiles,False,alto,2024-04-05,1400,18182
33507,OPERATIVO,2011-02-06,2 TORRES - PASARELA,infantiles,Desconocido,alto,2024-09-23,2200,17767
33523,OPERATIVO,2007-09-24,ESCALADA - MURO DE RED,infantiles,False,bajo,2024-04-14,1300,17784
33541,OPERATIVO,2007-03-08,BARCO,infantiles,False,medio,Ausente,200,17804
33547,OPERATIVO,2013-06-06,Multijuego en Area Infantil,infantiles,True,medio,Ausente,2200,17810
33892,OPERATIVO,2006-01-01,TORRE PASARELA,infantiles,False,bajo,2023-12-04,100,18201
33908,OPERATIVO,2003-01-01,PIRAMIDE TREPA,infantiles,False,medio,Ausente,2600,18217
33924,OPERATIVO,2003-01-01,1 TORRE,infantiles,True,alto,2024-07-04,4300,18234
33930,OPERATIVO,2015-02-05,CASITA,infantiles,Desconocido,medio,2024-04-10,1300,18245
33941,OPERATIVO,2006-01-01,AVION,infantiles,True,alto,2024-07-06,2600,18256
33951,OPERATIVO,2007-01-01,JMC-903,infantiles,False,medio,2024-10-09,1500,18272
33998,OPERATIVO,2003-01-01,ESCALADA,infantiles,True,bajo,2024-10-10,200,18312
34004,OPERATIVO,2003-01-01,0370 · JUEGO GIRATORIO,infantiles,True,medio,2024-05-05,2900,18316
34776,OPERATIVO,2009-10-15,CABALLOS,infantiles,False,bajo,2024-06-11,900,16770
34807,OPERATIVO,2006-02-20,DOBLE,infantiles,False,bajo,2023-11-09,600,16904
34826,OPERATIVO,2007-11-04,DOBLE,infantiles,Desconocido,bajo,2023-11-05,1200,16953
34840,OPERATIVO,2009-06-08,PAJAROS,infantiles,True,bajo,2024-09-08,0,17019
34865,OPERATIVO,2006-01-09,Balancin en Area Infantil,infantiles,False,medio,2024-08-02,1500,17124
34866,OPERATIVO,2006-01-09,Balancin en Area Infantil,infantiles,False,medio,2024-03-09,900,17124
34901,OPERATIVO,2006-06-05,Balancin en Area Infantil,infantiles,True,bajo,2024-02-28,1300,17306
34913,OPERATIVO,2005-01-17,Balancin en Area Infantil,infantiles,False,alto,Ausente,2100,17360
34924,OPERATIVO,2007-01-01,BALANCIN,infantiles,True,bajo,Ausente,500,17426
34942,OPERATIVO,2004-01-01,BALANCIN NEUMATICO,infantiles,False,alto,2024-01-12,1100,17541
34950,OPERATIVO,2004-01-01,BALANCIN NEUMATICO,infantiles,False,alto,Ausente,3000,17564
34033,OPERATIVO,2011-02-06,JMC-08,infantiles,True,alto,2024-05-08,2100,18358
34035,OPERATIVO,2011-02-06,MURO DE RED,infantiles,True,medio,Ausente,800,18358
34115,OPERATIVO,2006-01-01,Multijuego en Area Infantil,infantiles,False,alto,Ausente,3000,18472
34966,OPERATIVO,1998-01-01,BALANCIN,infantiles,False,bajo,Ausente,1200,17619
34985,OPERATIVO,2011-02-06,MADERA CABALLITOS,infantiles,False,medio,Ausente,1000,17714
35038,OPERATIVO,2004-01-01,1126 · PERRO,infantiles,True,medio,Ausente,1400,17944
35046,OPERATIVO,2001-01-01,0312 · JMC-31,infantiles,True,medio,Ausente,1800,17961
34190,OPERATIVO,2011-01-01,1002 · ALMAGRO,infantiles,True,bajo,2024-09-10,1100,18583
34202,OPERATIVO,2006-01-01,0914 · VAGON DE VIAJEROS,infantiles,False,alto,Ausente,3600,18601
34207,OPERATIVO,2006-01-01,Multijuego en Area Infantil,infantiles,False,bajo,2023-07-11,1300,18609
35103,OPERATIVO,2004-01-01,0488 · MULTIPONDO,infantiles,False,medio,2024-07-07,1300,18149
35144,OPERATIVO,2006-01-01,0100 · CABALLOS,infantiles,False,medio,Ausente,600,18324
35146,OPERATIVO,2006-01-01,CABALLOS,infantiles,False,medio,2024-10-05,2800,18326
35157,OPERATIVO,2006-01-01,PATO,infantiles,True,medio,Ausente,2600,18343
35161,OPERATIVO,2008-01-01,BALANCIN DOBLE,infantiles,True,bajo,2024-10-10,800,18346
35198,OPERATIVO,2010-01-01,Balancin en Area Infantil,infantiles,True,medio,2024-08-14,1700,18479
35206,OPERATIVO,2007-01-01,0682 · SARBA,infantiles,True,bajo,2024-01-31,400,18532
35224,OPERATIVO,2004-01-01,0593 · PATO,infantiles,False,medio,Ausente,3000,18573
35238,OPERATIVO,2006-01-01,0420 · MADERA CABALLITOS,infantiles,False,bajo,Ausente,1500,18619
3558526,OPERATIVO,2004-01-01,Balancin en Area Infantil,infantiles,False,alto,2024-04-15,2900,52044
3558528,OPERATIVO,2004-01-01,Varios Juegos en Areas Infantiles,infantiles,False,medio,Ausente,200,52044
3565861,OPERATIVO,2006-01-25,Columpio en Area Infantil,infantiles,False,bajo,2024-07-08,1100,52079
3530731,OPERATIVO,2017-02-28,Carrusel en Area Infantil,infantiles,False,medio,2024-04-20,1700,18364
3530782,OPERATIVO,2011-06-02,Muelle en Area Infantil,infantiles,True,medio,Ausente,2800,18360
3530792,OPERATIVO,2011-02-06,Muelle en Area Infantil,infantiles,True,medio,2024-07-08,1300,18360
3530881,OPERATIVO,2004-01-01,KPL2001,infantiles,False,medio,Ausente,2400,16663
3530883,OPERATIVO,2017-03-15,SW900200,infantiles,False,medio,Ausente,1400,16663
59424,OPERATIVO,2018-01-10,ELEFANTE,infantiles,True,alto,2023-12-09,2000,17700
59467,OPERATIVO,2007-10-08,ELEFANTE,infantiles,False,alto,2024-02-05,2200,17730
59498,OPERATIVO,2011-06-02,BALANCIN DOBLE,infantiles,True,medio,2024-05-09,200,17750
59073,OPERATIVO,2007-01-01,DOBLE,infantiles,True,bajo,Ausente,1100,17490
59090,OPERATIVO,2005-01-01,DRAGON,infantiles,False,alto,2024-06-10,4300,17500
59105,OPERATIVO,2009-05-20,Muelle en Area Infantil,infantiles,False,bajo,2024-05-23,1100,17508
59106,OPERATIVO,2003-01-01,OVNI,infantiles,True,bajo,2024-07-25,100,17510
59529,OPERATIVO,2011-02-06,CERDITO,infantiles,False,bajo,2024-04-12,300,17766
59587,OPERATIVO,2006-11-13,PERRO,infantiles,False,bajo,2024-05-15,1000,17799
59619,OPERATIVO,2006-01-01,PEZ,infantiles,True,bajo,2024-05-23,1200,17819
59635,OPERATIVO,2011-02-06,RANA,infantiles,True,bajo,2024-01-12,1000,17836
59675,OPERATIVO,2011-02-06,TRACTOR,infantiles,False,bajo,2024-04-02,600,17865
59696,OPERATIVO,2011-02-06,TORTUGA,infantiles,Desconocido,medio,Ausente,200,17882
59151,OPERATIVO,2003-01-01,MOTO,infantiles,False,alto,2024-06-20,1900,17537
59153,OPERATIVO,2003-01-01,CUADRUPLE,infantiles,False,alto,Ausente,3300,17538
59710,OPERATIVO,2006-01-01,TORTUGA,infantiles,False,bajo,Ausente,600,17856
59786,OPERATIVO,2008-10-11,ELEFANTE,infantiles,False,bajo,Ausente,600,18193
59812,OPERATIVO,2003-01-01,DOBLE,infantiles,True,alto,Ausente,1800,18213
59824,OPERATIVO,2003-01-01,OVNI,infantiles,False,alto,2024-09-08,2500,18217
59857,OPERATIVO,2003-01-01,WINDSURF,infantiles,False,medio,2024-12-02,2500,18239
59908,OPERATIVO,2007-01-01,CONEJO,infantiles,False,medio,2024-10-08,2800,18272
59925,OPERATIVO,2012-08-01,BALANCIN NEUMATICO,infantiles,True,alto,2024-09-06,300,52201
59939,OPERATIVO,2004-01-01,ASIENTO,infantiles,Desconocido,alto,Ausente,3900,52205
59941,OPERATIVO,2014-01-01,OVNI,infantiles,False,bajo,2024-08-17,500,52207
59942,OPERATIVO,2015-02-05,BALANCIN NEUMATICO,infantiles,True,medio,Ausente,1000,52208
59958,OPERATIVO,2007-01-01,OVNI,infantiles,False,medio,2024-03-21,1600,18286
60027,OPERATIVO,2006-01-01,CABALLO,infantiles,True,bajo,2024-08-18,700,18329
60035,OPERATIVO,2006-01-01,AVION,infantiles,False,bajo,2024-05-09,100,18332
60046,OPERATIVO,2006-01-01,CABALLO,infantiles,False,alto,2024-05-31,1100,18336
60058,OPERATIVO,2006-01-01,CABALLO,infantiles,True,bajo,2024-10-05,1400,18343
60084,OPERATIVO,2006-01-01,ELEFANTE,infantiles,False,bajo,2024-12-03,200,52220
60095,OPERATIVO,2011-06-02,CABALLO,infantiles,True,medio,Ausente,3000,18362
60129,OPERATIVO,2011-02-06,ELEFANTE,infantiles,True,bajo,2023-12-26,600,18378
60148,OPERATIVO,2011-06-02,DOBLE,infantiles,True,bajo,2024-08-26,100,18390
60156,OPERATIVO,2011-02-06,PERRO,infantiles,False,bajo,2024-09-07,900,18393
60158,OPERATIVO,2011-06-02,CONEJO,infantiles,False,bajo,Ausente,400,18393
60168,OPERATIVO,2011-02-06,OVNI,infantiles,True,alto,2024-10-03,2100,18402
6777858,OPERATIVO,2023-11-07,Carrusel Kompan ELE400065 Tipi,infantiles,False,alto,2024-07-04,1700,5213834
6777881,OPERATIVO,2023-11-07,Columpio Kompan KSW92009,infantiles,False,bajo,2024-03-31,300,5213834
6778254,OPERATIVO,2023-12-07,Tirolina KOMPAN NRO 876,infantiles,False,medio,2024-10-02,2300,5213825
6833718,OPERATIVO,2012-01-01,PIRAMIDE RED,infantiles,False,bajo,2024-03-22,400,18364
6878747,OPERATIVO,2018-10-26,Conjunto Lappset Dinosaurio,infantiles,False,medio,2024-10-11,2400,6819618
6878759,OPERATIVO,2023-11-07,Conjunto cabaña,infantiles,Desconocido,alto,Ausente,300,6819619
6878761,OPERATIVO,2023-11-07,Columpio 2 plazas,infantiles,Desconocido,bajo,2024-10-10,-100,6819619
6761328,OPERATIVO,2023-12-13,Leon Richter 4.24175 4,infantiles,Desconocido,alto,Ausente,3000,5219931
6909903,OPERATIVO,2020-04-23,Multijuego en Area Infantil,infantiles,True,medio,Ausente,2200,6909670
7024247,OPERATIVO,2020-05-21,BALLENA,infantiles,True,alto,2024-09-16,3200,7024214
7107108,OPERATIVO,2020-05-29,Multijuego en Area Infantil,infantiles,True,bajo,2024-08-07,1000,17071
7107753,OPERATIVO,2020-05-19,CUENCO,infantiles,True,alto,2024-12-05,900,7107693
7107761,OPERATIVO,2020-05-22,GALAXI,infantiles,True,medio,2024-08-26,2800,7107693
7125676,OPERATIVO,2020-06-25,TORRE -PASARELA-ESCALADA,infantiles,False,alto,2024-05-18,1300,7125671
7128836,OPERATIVO,2020-03-07,BALANCIN TRIPLE BLAZER,infantiles,True,medio,2024-06-11,2000,16685
7143291,OPERATIVO,2020-08-15,Carrusel en Area Infantil,infantiles,False,medio,Ausente,2600,16773
7168682,OPERATIVO,2020-07-20,Balancin en Area Infantil,infantiles,False,alto,Ausente,1800,7168553
7177717,OPERATIVO,2020-10-01,Multijuego en Area Infantil,infantiles,False,alto,2023-07-12,3200,7177654
7182469,OPERATIVO,2020-10-21,Multijuego en Area Infantil,infantiles,False,bajo,2024-07-10,1100,7182466
7211901,OPERATIVO,2020-11-09,TREPA,infantiles,Desconocido,bajo,2024-08-01,700,16913
7243280,OPERATIVO,2020-11-09,ELICOPTERO,infantiles,Desconocido,bajo,2024-07-15,700,16913
7247866,OPERATIVO,2020-11-20,TORRE PASARELA TOBOGAN,infantiles,True,bajo,Ausente,400,7247843
7248021,OPERATIVO,2020-11-17,TREPA-TORRE,infantiles,False,alto,2024-02-29,2300,18251
7368931,OPERATIVO,2007-02-21,TORTUGA,infantiles,False,medio,2024-09-11,1300,16955
7603086,OPERATIVO,2020-06-15,Multijuego en Area Infantil,infantiles,True,bajo,Ausente,400,7602249
7603088,OPERATIVO,2020-06-15,Multijuego en Area Infantil,infantiles,True,alto,2023-12-06,4400,7602249
7612587,OPERATIVO,2020-12-24,Columpio en Area Infantil,infantiles,False,alto,Ausente,1200,16985
7613607,OPERATIVO,2021-08-01,Balancin en Area Infantil,infantiles,False,medio,2024-09-15,1700,7613585
7672874,OPERATIVO,2005-01-01,TORRE PASARELA TOBOGAN,infantiles,False,bajo,2024-10-13,1000,18407
7794408,OPERATIVO,2021-02-15,Varios Juegos en Areas Infantiles,infantiles,True,bajo,Ausente,1000,52187
7838765,OPERATIVO,2021-03-23,Columpio en Area Infantil,infantiles,False,alto,2024-09-21,3800,7838758
7862159,OPERATIVO,2021-04-14,CAMION,infantiles,False,medio,2024-08-25,2000,16887
7862178,OPERATIVO,2004-01-01,BK-500510,infantiles,True,bajo,Ausente,1000,7862164
7886671,OPERATIVO,2021-05-06,Columpio en Area Infantil,infantiles,False,alto,2024-04-02,2200,7882667
7886675,OPERATIVO,2021-06-05,AVION,infantiles,False,alto,Ausente,900,7882667
7896549,OPERATIVO,2006-01-01,Balancin en Area Infantil,infantiles,False,alto,2024-03-20,3000,18419
7896732,OPERATIVO,2021-04-01,Balancin en Area Infantil,infantiles,Desconocido,alto,2024-06-26,4100,17900
7903115,OPERATIVO,2021-04-15,ASIENTO CUNA Y ASIENTO PLANO,infantiles,True,medio,Ausente,1000,7903107
7933624,OPERATIVO,2021-06-03,Balancin en Area Infantil,infantiles,True,medio,2024-04-16,1800,7933004
7943791,OPERATIVO,2021-09-01,SWINGO,infantiles,True,bajo,2024-09-25,500,7943776
8887937,OPERATIVO,2022-02-10,Balancin en Area Infantil,infantiles,False,medio,2023-11-27,1100,8218587
8927838,OPERATIVO,2023-11-07,Balancin BDU Richter Pony 4.24150 1,infantiles,True,medio,2023-11-10,900,5219928
8927849,OPERATIVO,2023-11-07,Balancin BDU Richter Pony 4.24150 3,infantiles,True,bajo,2024-09-19,900,5219928
8927912,OPERATIVO,2023-12-16,Balancin BDU Richter Pony 4.24150 2,infantiles,False,medio,2024-02-23,400,5219933
8928525,OPERATIVO,2022-08-07,Carrusel en Area Infantil,infantiles,Desconocido,bajo,Ausente,600,17314
8938178,OPERATIVO,2021-05-14,Muelle gallina,infantiles,False,bajo,Ausente,1400,6819612
8940961,OPERATIVO,2021-12-28,Carrusel en Area Infantil,infantiles,True,alto,2024-02-04,2800,18632
8941989,OPERATIVO,2023-11-13,Hamaca (JI06/HAM/02),infantiles,True,medio,2024-02-01,800,5240280
8953152,OPERATIVO,2022-07-22,Columpio en Area Infantil,infantiles,False,bajo,Ausente,200,8909085
9049018,OPERATIVO,2022-10-05,Columpio en Area Infantil,infantiles,False,medio,2024-04-03,700,18141
9049141,OPERATIVO,2022-10-07,Balancin en Area Infantil,infantiles,False,alto,2024-08-15,4400,18240
9052995,OPERATIVO,2022-04-11,Balancin en Area Infantil,infantiles,False,alto,Ausente,4500,17131
9134866,OPERATIVO,2007-03-15,Carrusel en Area Infantil,infantiles,False,bajo,Ausente,700,17792
9139796,OPERATIVO,2022-05-04,Columpio en Area Infantil,infantiles,False,medio,2024-02-25,900,17511
9156140,OPERATIVO,2022-03-15,Balancin en Area Infantil,infantiles,False,medio,2024-10-12,900,16999
9156150,OPERATIVO,2022-05-10,Multijuego en Area Infantil,infantiles,False,bajo,Ausente,100,18141
9157603,OPERATIVO,2023-03-15,Carrusel en Area Infantil,infantiles,False,medio,2024-04-16,1700,18140
9157760,OPERATIVO,2023-03-15,Balancin en Area Infantil,infantiles,False,alto,2024-04-01,800,18140
9158782,OPERATIVO,2022-03-28,Multijuego en Area Infantil,infantiles,True,medio,Ausente,1800,18567
